model_type,problem_type,eval_mode,graph_seed,n_nodes,n_edges,density,replication,attack_limit,optimal_objective,predicted_objective,objective_gap,hamming_distance,exact_match,num_correct_edges,num_predicted_attacks,num_optimal_attacks,mip_solve_time,mip_total_time,inference_time
transformer,shortest_path,ood_size,10050018,100,500,5.0,13,1,14.0,14,0.0,0,1,1,1,1,0.10576605098322034,0.11616395227611065,0.008995787240564823
transformer,shortest_path,ood_size,10050019,100,500,5.0,14,1,14.0,14,0.0,0,1,1,1,1,0.10866757994517684,0.11924177035689354,0.008253110107034445
transformer,shortest_path,ood_size,10050020,100,500,5.0,15,1,12.0,11,0.08333333333333333,2,0,0,1,1,0.13121004682034254,0.14176981709897518,0.009071975946426392
transformer,shortest_path,ood_size,10050021,100,500,5.0,16,1,17.0,16,0.058823529411764705,2,0,0,1,1,0.1226487779058516,0.1331381993368268,0.008418598677963018
transformer,shortest_path,ood_size,10050022,100,500,5.0,17,1,14.0,14,0.0,0,1,1,1,1,0.10120706725865602,0.1115725189447403,0.009008646011352539
transformer,shortest_path,ood_size,10050023,100,500,5.0,18,1,22.0,20,0.09090909090909091,2,0,0,1,1,0.09982297290116549,0.11027407413348556,0.009003577288240194
transformer,shortest_path,ood_size,10050024,100,500,5.0,19,1,13.0,6,0.5384615384615384,2,0,0,1,1,0.10243185190483928,0.11309679318219423,0.009118756745010614
transformer,shortest_path,ood_size,10060005,100,600,6.0,0,1,9.0,9,0.0,2,0,0,1,1,0.1159054129384458,0.12806420773267746,0.010566230863332748
transformer,shortest_path,ood_size,10060006,100,600,6.0,1,1,20.000000000000004,15,0.2500000000000001,2,0,0,1,1,0.13837211020290852,0.15115578332915902,0.010469492059201002
transformer,shortest_path,ood_size,10060007,100,600,6.0,2,1,9.0,9,0.0,0,1,1,1,1,0.12031042715534568,0.1326094209216535,0.010594801045954227
transformer,shortest_path,ood_size,10060008,100,600,6.0,3,1,22.000000000000004,22,1.6148698540002275e-16,0,1,1,1,1,0.14053920190781355,0.15317935589700937,0.01042733108624816
transformer,shortest_path,ood_size,10060009,100,600,6.0,4,1,18.000000000000007,14,0.22222222222222254,2,0,0,1,1,0.12892643501982093,0.14120835019275546,0.010462540667504072
