n_nodes,n_edges,density,replication,attack_limit,optimal_objective,predicted_objective,objective_gap,hamming_distance,exact_match,num_correct_edges,num_predicted_attacks,num_optimal_attacks,mip_solve_time,mip_total_time,inference_time
200,500,2.5,19,2,25.0,20,0.2,4,0,0,2,2,0.25355895794928074,0.26420280104503036,0.0029564870055764914
200,800,4.0,0,2,25.0,24,0.04,2,0,1,2,2,0.14318070700392127,0.15910117700695992,0.006651100004091859
200,800,4.0,1,2,26.0,21,0.19230769230769232,2,0,1,2,2,0.09952495899051428,0.11557768902275711,0.006704800995066762
200,800,4.0,2,2,26.0,25,0.038461538461538464,2,0,1,2,2,0.20933993300423026,0.22502183495089412,0.006653099902905524
200,800,4.0,3,2,18.0,16,0.1111111111111111,2,0,1,2,2,0.14701533992774785,0.23587277601473033,0.006645051063969731
200,800,4.0,4,2,24.0,22,0.08333333333333333,2,0,1,2,2,0.6674866969697177,0.6833833759883419,0.006647650967352092
200,800,4.0,5,2,25.0,22,0.12,4,0,0,2,2,0.09642097295727581,0.1120200949953869,0.006665640044957399
200,800,4.0,6,2,24.0,22,0.08333333333333333,2,0,1,2,2,0.1838999370811507,0.2000138850416988,0.0066446500131860375
200,800,4.0,7,2,25.0,21,0.16,2,0,1,2,2,0.5338070490397513,0.5496123980265111,0.006627709954045713
200,800,4.0,8,2,17.0,17,0.0,2,0,1,2,2,0.9039014909649268,0.9197777509689331,0.0066270510433241725
200,800,4.0,9,2,31.0,27,0.12903225806451613,2,0,1,2,2,0.09756459796335548,0.11331948905717582,0.006621510023251176
200,800,4.0,10,2,17.0,14,0.17647058823529413,2,0,1,2,2,0.05252048803959042,0.06817641900852323,0.006632460048422217
200,800,4.0,11,2,37.0,31,0.16216216216216217,2,0,1,2,2,0.09170839400030673,0.1076892539858818,0.0066448800498619676
200,800,4.0,12,2,26.0,26,0.0,2,0,1,2,2,0.7029257899848744,0.7185942200012505,0.006636851001530886
200,800,4.0,13,2,39.0,35,0.10256410256410256,2,0,1,2,2,0.5088683189824224,0.5978410550160334,0.006638370105065405
200,800,4.0,14,2,36.0,28,0.2222222222222222,4,0,0,2,2,0.1302387040341273,0.14623208297416568,0.006824939977377653
200,800,4.0,15,2,26.0,26,0.0,2,0,1,2,2,0.11195499496534467,0.1279867240227759,0.006637640995904803
200,800,4.0,16,2,19.0,15,0.21052631578947367,2,0,1,2,2,0.5940222609788179,0.6101825999794528,0.0066552599892020226
200,800,4.0,17,2,22.0,22,0.0,0,1,2,2,2,0.0879234509775415,0.10381239000707865,0.006633830955252051
200,800,4.0,18,2,33.0,33,0.0,0,1,2,2,2,0.0918851540191099,0.1886980360141024,0.006636389996856451
200,800,4.0,19,2,18.0,14,0.2222222222222222,2,0,1,2,2,0.1196950200246647,0.13571980991400778,0.006643829983659089
100,250,2.5,0,3,60.0,50,0.16666666666666666,4,0,1,3,3,0.3933161599561572,0.3992270140442997,0.0018486420158296824
100,250,2.5,1,3,26.0,24,0.07692307692307693,4,0,1,3,3,0.026867010979913175,0.032517876010388136,0.0018001520074903965
100,250,2.5,2,3,24.0,22,0.08333333333333333,4,0,1,3,3,0.3060776259517297,0.31172328093089163,0.001828592037782073
100,250,2.5,3,3,48.0,38,0.20833333333333334,4,0,1,3,3,0.3079206480178982,0.3135783529141918,0.001837321906350553
100,250,2.5,4,3,46.0,41,0.10869565217391304,6,0,0,3,3,0.5022613679757342,0.508055882062763,0.001840771990828216
100,250,2.5,5,3,16.0,13,0.1875,4,0,1,3,3,0.027550308033823967,0.033280411968007684,0.0017975319642573595
100,250,2.5,6,3,39.0,32,0.1794871794871795,2,0,2,3,3,0.033027293975465,0.038766618934459984,0.0018184819491580129
100,250,2.5,7,3,32.0,29,0.09375,2,0,2,3,3,0.017985331011004746,0.02372313500382006,0.0017774730222299695
100,250,2.5,8,3,31.0,24,0.22580645161290322,4,0,1,3,3,0.03280051494948566,0.038492380059324205,0.0018014820525422692
100,250,2.5,9,3,43.0,40,0.06976744186046512,2,0,2,3,3,0.5255986539414153,0.531287070014514,0.0018219419289380312
100,250,2.5,10,3,52.0,43,0.17307692307692307,4,0,1,3,3,0.2631224360084161,0.26878662093076855,0.0018218419281765819
100,250,2.5,11,3,44.0,39,0.11363636363636363,4,0,1,3,3,0.5910395060200244,0.5967302590142936,0.0018385209841653705
100,250,2.5,12,3,52.0,46,0.11538461538461539,4,0,1,3,3,0.5521361569408327,0.5578722519567236,0.00183225201908499
100,250,2.5,13,3,45.0,43,0.044444444444444446,2,0,2,3,3,0.07432992104440928,0.07996088603977114,0.0018234009621664882
100,250,2.5,14,3,36.0,29,0.19444444444444445,4,0,1,3,3,0.024109223042614758,0.029866828001104295,0.0018102219328284264
100,250,2.5,15,3,49.0,49,0.0,2,0,2,3,3,0.5495928280288354,0.5551810429897159,0.0018232010770589113
100,250,2.5,16,3,21.0,14,0.3333333333333333,4,0,1,3,3,0.018548017949797213,0.02410449308808893,0.001787972985766828
100,250,2.5,17,3,40.0,35,0.125,2,0,2,3,3,0.018629407044500113,0.02415515307802707,0.001783012063242495
100,250,2.5,18,3,35.0,32,0.08571428571428572,6,0,0,3,3,0.5845853330101818,0.5901440890738741,0.0018301319796591997
100,250,2.5,19,3,42.0,31,0.2619047619047619,4,0,1,3,3,0.01807453006040305,0.02372526505496353,0.001779181999154389
100,400,4.0,0,3,19.0,19,0.0,2,0,2,3,3,0.06191145593766123,0.0700075599597767,0.0021133809350430965
100,400,4.0,1,3,31.0,26,0.16129032258064516,2,0,2,3,3,0.050419737002812326,0.058534261072054505,0.002092040958814323
100,400,4.0,2,3,23.0,21,0.08695652173913043,4,0,1,3,3,0.47730608796700835,0.485672491020523,0.0021116510033607483
100,400,4.0,3,3,28.0,23,0.17857142857142858,2,0,2,3,3,0.09711567999329418,0.1055782629409805,0.002111010951921344
100,400,4.0,4,3,26.0,23,0.11538461538461539,4,0,1,3,3,0.0641479060286656,0.07281264802441001,0.0020922209369018674
100,400,4.0,5,3,34.0,29,0.14705882352941177,4,0,1,3,3,0.41367691999766976,0.42189698305446655,0.0021073109237477183
100,400,4.0,6,3,29.0,25,0.13793103448275862,2,0,2,3,3,0.07428207201883197,0.08255444501992315,0.0021031710784882307
100,400,4.0,7,3,23.0,18,0.21739130434782608,2,0,2,3,3,0.06526338192634284,0.07374377304222435,0.0021524009061977267
100,400,4.0,8,3,31.0,30,0.03225806451612903,2,0,2,3,3,0.0836082900641486,0.09182245400734246,0.0021104810293763876
100,400,4.0,9,3,19.0,18,0.05263157894736842,4,0,1,3,3,0.5264310009079054,0.5347334640100598,0.0021121309837326407
100,400,4.0,10,3,20.0,14,0.3,4,0,1,3,3,0.1212466829456389,0.12991639506071806,0.002110510948114097
100,400,4.0,11,3,37.0,33,0.10810810810810811,2,0,2,3,3,0.09019639110192657,0.09840879403054714,0.0020987408934161067
100,400,4.0,12,3,14.0,6,0.5714285714285714,2,0,2,3,3,0.050395357073284686,0.058537081931717694,0.002105570980347693
100,400,4.0,13,3,19.0,17,0.10526315789473684,4,0,1,3,3,0.034880475024692714,0.04310658003669232,0.0021038400009274483
100,400,4.0,14,3,27.0,24,0.1111111111111111,4,0,1,3,3,0.06843394797760993,0.07661516102962196,0.0021046199835836887
100,400,4.0,15,3,15.0,10,0.3333333333333333,4,0,1,3,3,0.031202632002532482,0.03959199495147914,0.0020888909930363297
100,400,4.0,16,3,21.0,16,0.23809523809523808,2,0,2,3,3,0.05993699503596872,0.06862421601545066,0.0021035009995102882
100,400,4.0,17,3,30.0,22,0.26666666666666666,2,0,2,3,3,0.049129112041555345,0.05759344494435936,0.002102570957504213
100,400,4.0,18,3,27.0,27,0.0,0,1,3,3,3,0.048928762902505696,0.05729129596147686,0.0021020600106567144
100,400,4.0,19,3,27.0,27,0.0,2,0,2,3,3,0.056657639099285007,0.0647929540136829,0.0020978300599381328
150,375,2.5,0,3,14.0,14,0.0,4,0,1,3,3,0.029248579987324774,0.037129455944523215,0.0019505120581015944
150,375,2.5,1,3,28.0,27,0.03571428571428571,2,0,2,3,3,0.44456634297966957,0.45248740795068443,0.0019601709209382534
150,375,2.5,2,3,51.0,48,0.058823529411764705,2,0,2,3,3,0.05307005497161299,0.0610367899062112,0.0019535310566425323
150,375,2.5,3,3,38.0,38,0.0,0,1,3,3,3,0.06062507105525583,0.06885052600409836,0.001987721072509885
150,375,2.5,4,3,43.0,41,0.046511627906976744,6,0,0,3,3,0.5248285180423409,0.5329514020122588,0.0019612020114436746
