n_nodes,n_edges,density,replication,attack_limit,optimal_objective,predicted_objective,objective_gap,hamming_distance,exact_match,num_correct_edges,num_predicted_attacks,num_optimal_attacks,mip_solve_time,mip_total_time,inference_time
200,500,2.5,7,3,29.0,27,0.06896551724137931,4,0,1,3,3,0.7148267839802429,0.7252061580074951,0.005011697998270392
200,500,2.5,8,3,42.0,27,0.35714285714285715,6,0,0,3,3,0.462973389076069,0.4733059830032289,0.005080007016658783
200,500,2.5,9,3,31.0,26,0.16129032258064516,2,0,2,3,3,0.08635533798951656,0.09690577001310885,0.005071887979283929
200,500,2.5,10,3,43.0,39,0.09302325581395349,4,0,1,3,3,0.7836596799315885,0.7941450319485739,0.005153517005965114
200,500,2.5,11,3,31.0,26,0.16129032258064516,6,0,0,3,3,0.5036299990024418,0.514066502917558,0.005064088036306202
200,500,2.5,12,3,73.0,71,0.0273972602739726,2,0,2,3,3,0.4250934469746426,0.4356504899915308,0.005035007954575121
200,500,2.5,13,3,38.0,28,0.2631578947368421,2,0,2,3,3,0.13403815601486713,0.144344890024513,0.005074087996035814
200,500,2.5,14,3,40.0,32,0.2,2,0,2,3,3,0.4498618880752474,0.4601761820958927,0.005007917992770672
200,500,2.5,15,3,37.0,23,0.3783783783783784,4,0,1,3,3,0.5980562920449302,0.6082600160734728,0.005045888014137745
200,500,2.5,16,3,48.0,44,0.08333333333333333,4,0,1,3,3,0.06877190503291786,0.07922176900319755,0.005007246974855661
200,500,2.5,17,3,56.0,50,0.10714285714285714,2,0,2,3,3,0.6619002879597247,0.6729112700559199,0.005020388052798808
200,500,2.5,18,3,43.0,38,0.11627906976744186,4,0,1,3,3,0.07199209101963788,0.08242968504782766,0.005007717991247773
200,500,2.5,19,3,29.0,20,0.3103448275862069,4,0,1,3,3,0.05354972300119698,0.06431723502464592,0.005096358014270663
200,800,4.0,0,3,26.0,24,0.07692307692307693,4,0,1,3,3,0.24592917994596064,0.26191525999456644,0.005044728051871061
200,800,4.0,1,3,27.0,26,0.037037037037037035,2,0,2,3,3,0.19925583701115102,0.304471660987474,0.005060537019744515
200,800,4.0,2,3,30.0,25,0.16666666666666666,2,0,2,3,3,0.6386980910319835,0.6548735999967903,0.005089828046038747
200,800,4.0,3,3,21.0,16,0.23809523809523808,4,0,1,3,3,0.6481860890053213,0.6642269080039114,0.0052269259467720985
200,800,4.0,4,3,26.0,22,0.15384615384615385,4,0,1,3,3,0.6822238679742441,0.6978867490543053,0.005118547938764095
