n_nodes,n_edges,density,replication,attack_limit,interdiction_penalty,optimal_objective,predicted_objective,objective_gap,hamming_distance,exact_match,num_correct_edges,num_predicted_attacks,num_optimal_attacks,mip_solve_time,mip_total_time,inference_time
30,120,4.0,12,1,1,11.0,10,0.09090909090909091,2,0,118,1,1,0.010858639143407345,0.01379646547138691,0.002058875747025013
30,120,4.0,13,1,1,4.0,4,0.0,0,1,120,1,1,0.01187594048678875,0.014796639792621136,0.0020378846675157547
30,120,4.0,14,1,1,18.0,18,0.0,2,0,118,1,1,0.020502453669905663,0.023449601605534554,0.0021101562306284904
30,120,4.0,15,1,1,11.0,11,0.0,2,0,118,1,1,0.008917112834751606,0.011893651448190212,0.0019255848601460457
30,120,4.0,16,1,1,8.0,7,0.125,2,0,118,1,1,0.015743011608719826,0.018852639012038708,0.0020567746832966805
30,120,4.0,17,1,1,6.0,6,0.0,0,1,120,1,1,0.011587260290980339,0.014526097103953362,0.002045656554400921
30,120,4.0,18,1,1,12.0,11,0.08333333333333333,2,0,118,1,1,0.014062347821891308,0.017039635218679905,0.002030625008046627
30,120,4.0,19,1,1,16.0,16,0.0,0,1,120,1,1,0.008845943957567215,0.011789211072027683,0.0019230451434850693
50,125,2.5,0,1,1,27.0,27,0.0,2,0,123,1,1,0.011977802030742168,0.014951398596167564,0.002164575271308422
50,125,2.5,1,1,1,24.0,24,0.0,2,0,123,1,1,0.01436159759759903,0.017479117028415203,0.0020679645240306854
50,125,2.5,2,1,1,28.0,27,0.03571428571428571,2,0,123,1,1,0.012642272748053074,0.015739082358777523,0.002074425108730793
50,125,2.5,3,1,1,8.0,7,0.125,2,0,123,1,1,0.013310864567756653,0.016397143714129925,0.0021082954481244087
50,125,2.5,4,1,1,25.0,24,0.04,2,0,123,1,1,0.01399614755064249,0.017084116116166115,0.0020993249490857124
50,125,2.5,5,1,1,18.0,18,0.0,2,0,123,1,1,0.016039801761507988,0.019180440343916416,0.002088756300508976
50,125,2.5,6,1,1,24.0,24,0.0,0,1,125,1,1,0.009268393740057945,0.012357372790575027,0.0019403351470828056
50,125,2.5,7,1,1,9.0,9,0.0,0,1,125,1,1,0.011838491074740887,0.014869529753923416,0.0020678965374827385
50,125,2.5,8,1,1,27.0,27,0.0,2,0,123,1,1,0.012232142500579357,0.01535223051905632,0.0020428067073225975
50,125,2.5,9,1,1,18.0,18,0.0,0,1,125,1,1,0.009390565566718578,0.012473843060433865,0.0018715951591730118
50,125,2.5,10,1,1,8.0,8,0.0,0,1,125,1,1,0.013413156382739544,0.01642182283103466,0.0020558545365929604
50,125,2.5,11,1,1,24.0,23,0.041666666666666664,2,0,123,1,1,0.014897719025611877,0.017976118251681328,0.0020759254693984985
50,125,2.5,12,1,1,30.0,30,0.0,2,0,123,1,1,0.01422919798642397,0.01734815537929535,0.0020776744931936264
50,125,2.5,13,1,1,13.0,13,0.0,2,0,123,1,1,0.01372118666768074,0.01683015376329422,0.0020768754184246063
50,125,2.5,14,1,1,18.0,17,0.05555555555555555,2,0,123,1,1,0.01630582381039858,0.019408521242439747,0.0020788563415408134
50,125,2.5,15,1,1,41.0,41,0.0,2,0,123,1,1,0.012596792541444302,0.015705320984125137,0.002069666050374508
50,125,2.5,16,1,1,12.0,12,0.0,2,0,123,1,1,0.014076218008995056,0.017204045318067074,0.0019847052171826363
50,125,2.5,17,1,1,25.0,24,0.04,2,0,123,1,1,0.014836068265140057,0.017934956587851048,0.0021238746121525764
50,125,2.5,18,1,1,11.0,11,0.0,2,0,123,1,1,0.011051149107515812,0.014155937358736992,0.002076864242553711
50,125,2.5,19,1,1,50.0,50,0.0,0,1,125,1,1,0.015573621727526188,0.018734319135546684,0.0021275263279676437
50,200,4.0,0,1,1,21.0,20,0.047619047619047616,2,0,198,1,1,0.030299349687993526,0.03464487101882696,0.0023735864087939262
50,200,4.0,1,1,1,12.0,12,0.0,0,1,200,1,1,0.029982538893818855,0.034662761725485325,0.0022369064390659332
50,200,4.0,2,1,1,13.0,12,0.07692307692307693,2,0,198,1,1,0.02541388664394617,0.029900589026510715,0.0022191861644387245
50,200,4.0,3,1,1,27.0,26,0.037037037037037035,2,0,198,1,1,0.027911423705518246,0.03258573543280363,0.002233985811471939
50,200,4.0,4,1,1,26.0,26,0.0,0,1,200,1,1,0.02251246850937605,0.026980561204254627,0.002226916141808033
50,200,4.0,5,1,1,6.0,6,0.0,2,0,198,1,1,0.01997971162199974,0.024656725116074085,0.002194315195083618
50,200,4.0,6,1,1,27.0,26,0.037037037037037035,2,0,198,1,1,0.01720760576426983,0.021661028265953064,0.002243146300315857
50,200,4.0,7,1,1,12.0,12,0.0,2,0,198,1,1,0.04026696551591158,0.0449529392644763,0.0022821063175797462
50,200,4.0,8,1,1,8.0,7,0.125,2,0,198,1,1,0.021307526156306267,0.025758208706974983,0.0022158846259117126
50,200,4.0,9,1,1,17.0,17,0.0,2,0,198,1,1,0.04286501370370388,0.04759768582880497,0.0023055458441376686
50,200,4.0,10,1,1,7.0,7,0.0,0,1,200,1,1,0.015760011970996857,0.02020261436700821,0.0021759960800409317
50,200,4.0,11,1,1,6.0,5,0.16666666666666666,2,0,198,1,1,0.02474118582904339,0.029403657652437687,0.0022240858525037766
50,200,4.0,12,1,1,8.0,8,0.0,0,1,200,1,1,0.031454022973775864,0.035964774899184704,0.002265975810587406
50,200,4.0,13,1,1,11.0,10,0.09090909090909091,2,0,198,1,1,0.024440024979412556,0.02910848706960678,0.002246106043457985
50,200,4.0,14,1,1,20.0,20,0.0,2,0,198,1,1,0.02791252452880144,0.03235356602817774,0.0022444557398557663
50,200,4.0,15,1,1,15.0,15,0.0,2,0,198,1,1,0.017545735463500023,0.02221737802028656,0.002266845665872097
50,200,4.0,16,1,1,10.0,10,0.0,2,0,198,1,1,0.025328286923468113,0.029761829413473606,0.002271275967359543
50,200,4.0,17,1,1,13.0,13,0.0,0,1,200,1,1,0.03126813285052776,0.035955823957920074,0.0022187260910868645
50,200,4.0,18,1,1,20.0,20,0.0,0,1,200,1,1,0.03359389863908291,0.03806503117084503,0.0022719260305166245
50,200,4.0,19,1,1,9.0,8,0.1111111111111111,2,0,198,1,1,0.026943241246044636,0.031635433435440063,0.0022275960072875023
75,188,2.506666666666667,0,1,1,22.0,21,0.045454545454545456,2,0,186,1,1,0.02115891594439745,0.025414486415684223,0.002321516163647175
75,188,2.506666666666667,1,1,1,12.0,11,0.08333333333333333,2,0,186,1,1,0.021108265966176987,0.025309907272458076,0.0022689662873744965
75,188,2.506666666666667,2,1,1,24.0,23,0.041666666666666664,2,0,186,1,1,0.02519675623625517,0.029512787237763405,0.0022760359570384026
