n_nodes,n_edges,density,replication,attack_limit,interdiction_penalty,optimal_objective,predicted_objective,objective_gap,hamming_distance,exact_match,num_correct_edges,num_predicted_attacks,num_optimal_attacks,mip_solve_time,mip_total_time,inference_time
75,188,2.506666666666667,7,2,1,25.0,23,0.08,4,0,184,2,2,0.01628516986966133,0.020613706670701504,0.004845285788178444
75,188,2.506666666666667,8,2,1,13.0,12,0.07692307692307693,2,0,186,2,2,0.015840131789445877,0.020611255429685116,0.004813305102288723
75,188,2.506666666666667,9,2,1,22.0,21,0.045454545454545456,4,0,184,2,2,0.01602127030491829,0.020512675866484642,0.004906564950942993
75,188,2.506666666666667,10,2,1,23.0,22,0.043478260869565216,4,0,184,2,2,0.016050109639763832,0.020354666747152805,0.0048590051010251045
75,188,2.506666666666667,11,2,1,18.0,18,0.0,4,0,184,2,2,0.016404769383370876,0.02069680579006672,0.004818425513803959
75,188,2.506666666666667,12,2,1,51.0,50,0.0196078431372549,2,0,186,2,2,0.016182360239326954,0.02048745658248663,0.004858564585447311
75,188,2.506666666666667,13,2,1,22.0,20,0.09090909090909091,4,0,184,2,2,0.015315352007746696,0.019630569964647293,0.004868615418672562
75,188,2.506666666666667,14,2,1,43.0,42,0.023255813953488372,2,0,186,2,2,0.016316208988428116,0.020574226044118404,0.004838175140321255
75,188,2.506666666666667,15,2,1,11.0,10,0.09090909090909091,2,0,186,2,2,0.015586191788315773,0.02037381660193205,0.004830984398722649
75,188,2.506666666666667,16,2,1,33.0,33,0.0,2,0,186,2,2,0.016358989290893078,0.020704995840787888,0.0048072850331664085
75,188,2.506666666666667,17,2,1,42.0,40,0.047619047619047616,4,0,184,2,2,0.014906063675880432,0.01917860098183155,0.00482515525072813
75,188,2.506666666666667,18,2,1,4.0,4,0.0,2,0,186,2,2,0.014661184512078762,0.019391579553484917,0.004829684272408485
75,188,2.506666666666667,19,2,1,43.0,43,0.0,2,0,186,2,2,0.016171559691429138,0.020489417016506195,0.004945043474435806
75,300,4.0,0,2,1,7.0,7,0.0,0,1,300,2,2,0.022708529606461525,0.029242468997836113,0.004901183769106865
