model_type,problem_type,eval_mode,graph_seed,n_nodes,n_edges,density,replication,attack_limit,optimal_objective,predicted_objective,objective_gap,hamming_distance,exact_match,num_correct_edges,num_predicted_attacks,num_optimal_attacks,mip_solve_time,mip_total_time,inference_time
tropical,shortest_path,ood_size,15060018,150,600,4.0,13,1,17.0,13,0.23529411764705882,2,0,0,1,1,0.1484442688524723,0.1605157288722694,0.004156849812716246
tropical,shortest_path,ood_size,15060019,150,600,4.0,14,1,7.0,5,0.2857142857142857,2,0,0,1,1,0.13411833019927144,0.14624446025118232,0.0041518788784742355
tropical,shortest_path,ood_size,15060020,150,600,4.0,15,1,18.0,14,0.2222222222222222,2,0,0,1,1,0.09254075260832906,0.1044316217303276,0.004149149637669325
tropical,shortest_path,ood_size,15060021,150,600,4.0,16,1,21.0,20,0.047619047619047616,2,0,0,1,1,0.09350232314318419,0.10554614197462797,0.004169730003923178
tropical,shortest_path,ood_size,15060022,150,600,4.0,17,1,27.0,23,0.14814814814814814,2,0,0,1,1,0.13874757988378406,0.15082704927772284,0.00417893985286355
tropical,shortest_path,ood_size,15060023,150,600,4.0,18,1,22.0,18,0.18181818181818182,2,0,0,1,1,0.1330879400484264,0.14502411894500256,0.0041696298867464066
tropical,shortest_path,ood_size,15060024,150,600,4.0,19,1,21.0,18,0.14285714285714285,2,0,0,1,1,0.64393709320575,0.6561120222322643,0.004161170218139887
tropical,shortest_path,ood_size,20050005,200,500,2.5,0,1,33.0,33,0.0,0,1,1,1,1,0.12720612017437816,0.13818320026621222,0.003539059776812792
tropical,shortest_path,ood_size,20050006,200,500,2.5,1,1,31.0,26,0.16129032258064516,2,0,0,1,1,0.12037755129858851,0.13169273966923356,0.0031137801706790924
tropical,shortest_path,ood_size,20050007,200,500,2.5,2,1,41.0,41,0.0,0,1,1,1,1,0.0772527139633894,0.08769338298588991,0.0031122900545597076
tropical,shortest_path,ood_size,20050008,200,500,2.5,3,1,27.0,27,0.0,0,1,1,1,1,0.08437763340771198,0.09458453301340342,0.0031186100095510483
tropical,shortest_path,ood_size,20050009,200,500,2.5,4,1,37.0,34,0.08108108108108109,2,0,0,1,1,0.13464222010225058,0.14495406858623028,0.003127030096948147
